"","cantidad..1.","cantidad..2.","cantidad..3.","cantidad..4.","cantidad..5.","cantidad..6.","cantidad..7.","cantidad..8.","cantidad..9.","cantidad..10.","cantidad..11.","temperatura_media_media..1.","temperatura_media_media..2.","temperatura_media_media..3.","temperatura_media_media..4.","temperatura_media_media..5.","temperatura_media_media..6.","temperatura_media_media..7.","temperatura_media_media..8.","temperatura_media_media..9.","temperatura_media_media..10.","temperatura_media_media..11.","indice..1.","indice..2.","indice..3.","indice..4.","indice..5.","indice..6.","indice..7.","indice..8.","indice..9.","indice..10.","indice..11.","humedad_min_media_porc..1.","humedad_min_media_porc..2.","humedad_min_media_porc..3.","humedad_min_media_porc..4.","humedad_min_media_porc..5.","humedad_min_media_porc..6.","humedad_min_media_porc..7.","humedad_min_media_porc..8.","humedad_min_media_porc..9.","humedad_min_media_porc..10.","humedad_min_media_porc..11.","humedad_max_media_porc..1.","humedad_max_media_porc..2.","humedad_max_media_porc..3.","humedad_max_media_porc..4.","humedad_max_media_porc..5.","humedad_max_media_porc..6.","humedad_max_media_porc..7.","humedad_max_media_porc..8.","humedad_max_media_porc..9.","humedad_max_media_porc..10.","humedad_max_media_porc..11.","lluvia_mm..1.","lluvia_mm..2.","lluvia_mm..3.","lluvia_mm..4.","lluvia_mm..5.","lluvia_mm..6.","lluvia_mm..7.","lluvia_mm..8.","lluvia_mm..9.","lluvia_mm..10.","lluvia_mm..11.","humedad_media_media_porc..1.","humedad_media_media_porc..2.","humedad_media_media_porc..3.","humedad_media_media_porc..4.","humedad_media_media_porc..5.","humedad_media_media_porc..6.","humedad_media_media_porc..7.","humedad_media_media_porc..8.","humedad_media_media_porc..9.","humedad_media_media_porc..10.","humedad_media_media_porc..11.","temperatura_max_media..1.","temperatura_max_media..2.","temperatura_max_media..3.","temperatura_max_media..4.","temperatura_max_media..5.","temperatura_max_media..6.","temperatura_max_media..7.","temperatura_max_media..8.","temperatura_max_media..9.","temperatura_max_media..10.","temperatura_max_media..11.","nivel..1.","nivel..2.","nivel..3.","nivel..4.","nivel..5.","nivel..6.","nivel..7.","nivel..8.","nivel..9.","nivel..10.","nivel..11.","cantidad","temperatura_min_media..1.","temperatura_min_media..2.","temperatura_min_media..3.","temperatura_min_media..4.","temperatura_min_media..5.","temperatura_min_media..6.","temperatura_min_media..7.","temperatura_min_media..8.","temperatura_min_media..9.","temperatura_min_media..10.","temperatura_min_media..11."
"cantidad..11.",0.356645114459552,0.396527162639228,0.454550611341633,0.510613057620813,0.560162861354763,0.636882700486236,0.723351490688104,0.812257134090392,0.876937446140918,0.946026457657303,1,-0.3110778235191,-0.286453268690529,-0.25924409987165,-0.224728761425759,-0.187043500044003,-0.152529667427203,-0.106697562912061,-0.0514621102732461,-0.00619882027892305,0.0326343689202439,0.0830802950573039,-0.034283094584177,-0.0079756183883527,0.0119300267320169,0.0314458162019086,0.0590794265035433,0.0876521311790469,0.106329314831598,0.118032583236985,0.138309898338099,0.143649370121735,0.144269652580023,0.272441611914318,0.307869993407826,0.280405296088893,0.28036765292801,0.286969597787201,0.257227537826376,0.213027771156113,0.182993766323548,0.146557952056713,0.0823593391751432,0.0648067665607172,0.145203457147086,0.187304340722929,0.199289339475529,0.211485714843297,0.222639445396641,0.214157949607262,0.181227835954032,0.140422569291119,0.115127777092036,0.0797818654079873,0.0709427834322293,-0.0739456063761421,-0.0394793576347341,-0.0221243303376483,-0.0342316359674307,-0.00167440971316395,0.0213109109220253,0.0173402789438313,0.00351910502104905,0.000303862230465061,-0.00596632517496888,-0.0203705408134459,0.247525702499273,0.293808103660318,0.285808984278466,0.29096016538592,0.30025040694713,0.280172967063699,0.23612657896706,0.194083416015145,0.154826255133906,0.0982918063985547,0.0822035896129955,-0.325303570737571,-0.309070812872649,-0.277332584866176,-0.245220030314754,-0.212124033088698,-0.171193961526103,-0.122557290770185,-0.0652824575495679,-0.0134385499541575,0.0331197206618936,0.0855593773658736,0.212597597965318,0.184171327512128,0.157669905463658,0.134686343083194,0.109081760170174,0.0846771603480219,0.0593552449551049,0.0348703408103937,0.00958108890649262,-0.0183242322061766,-0.0478847934006514,0.31786156782395,-0.279554573211311,-0.246384752826496,-0.223785065223352,-0.191018021116908,-0.150449352847668,-0.120404906251956,-0.0809962218744042,-0.0312726786642869,0.00882666944932104,0.0392766460000198,0.0872653892425129
"temperatura_media_media..1.",0.0935256869224744,0.0412115692351315,0.000879715399816212,-0.0449874258442066,-0.100256197820161,-0.146093897944022,-0.181554270000265,-0.220875797015021,-0.2559106058893,-0.285665317317386,-0.3110778235191,1,0.692785243784096,0.65562291475543,0.65953743796122,0.596204616291527,0.582135637520773,0.493392255649311,0.429649472848597,0.387268347397472,0.327221384108871,0.217864645690342,0.210255275425809,0.18817353329412,0.1694382214633,0.139456021188092,0.107208342421109,0.0798929261761685,0.0461383732620871,0.0286919421302067,-0.0034261568336524,-0.0340556233865363,-0.0591248378886768,-0.229392267878899,-0.302476840584437,-0.320700561407701,-0.271247037777139,-0.297720620528167,-0.331100599652481,-0.30103143936986,-0.283561508339261,-0.285116485243149,-0.313466925766111,-0.244969371326799,-0.211380575411506,-0.110058514640085,-0.170940754281065,-0.199578700099202,-0.238877443210433,-0.265861503386055,-0.276004984401737,-0.304130564234542,-0.330724362286375,-0.35357739531568,-0.354374285400502,0.0780626505965941,0.0564379963092173,0.101719289456476,0.0830443662132168,0.0685237172502869,0.0856433654077448,0.0176979633582513,0.0702653951180542,0.0682648620025999,0.0242169819447575,0.00722662574722948,-0.258665068889297,-0.254450735541179,-0.297945953258588,-0.28857338880691,-0.319432373565655,-0.361378605597485,-0.349514714136726,-0.36056134614453,-0.370297090648564,-0.395417025071557,-0.356073383415623,0.973672163448915,0.717702995129266,0.673820693496613,0.661253678052838,0.607015670597445,0.604020377737988,0.508006011624764,0.437705335581235,0.395161509781569,0.357259073163044,0.227307799394507,-0.447890670995614,-0.433888735231713,-0.424520843207316,-0.409010447128891,-0.389740059155524,-0.362019444652937,-0.327417961225651,-0.29119383093266,-0.248949230131928,-0.204469812493799,-0.145443960899144,0.144954271371425,0.973523817101437,0.65148981301052,0.621648797331866,0.635384546364155,0.568565080810939,0.545243748189046,0.467665832697117,0.411584249792082,0.364093166138852,0.287801877060078,0.202495140541002
"temperatura_media_media..2.",0.144124814928842,0.0927934944353959,0.040319172262977,0.000409772233190201,-0.0454357199167624,-0.100717988892157,-0.146874216863905,-0.182475370827924,-0.221694623375786,-0.256613192792031,-0.286453268690529,0.692785243784096,1,0.694115080532344,0.656519187394582,0.659934886075161,0.596197007902607,0.582820558634856,0.493589336715154,0.429481222566009,0.389133939463143,0.328594856674809,0.249438108320426,0.212222118836724,0.189840383947814,0.170836582037686,0.140563771165917,0.108044779573411,0.0804979448871634,0.0465193499235639,0.0289527663578331,-0.00339133778236791,-0.0341715872131129,-0.160992659380096,-0.229186736390584,-0.303332023223749,-0.318457081606425,-0.269944020629173,-0.295312732944099,-0.328365250890177,-0.299888883841801,-0.283700796463234,-0.28484158600866,-0.314788339332588,0.00887121926701032,-0.20830900686811,-0.111226394107619,-0.171485487325202,-0.199662940665519,-0.234917492797371,-0.261859918509933,-0.272385698249422,-0.303783511413811,-0.330593007199973,-0.354673025830967,0.193291499147213,0.0769729185460606,0.0550050422338823,0.101119025809967,0.0803677405279611,0.0730091451901927,0.0916423257609102,0.019750509335419,0.0834769675802886,0.0668577746713968,0.0222507348466718,-0.115029253645952,-0.25673497711832,-0.255087192115086,-0.296897076746526,-0.287917308174284,-0.316158820894287,-0.358378649719193,-0.347220272883366,-0.36084679413315,-0.369580936524426,-0.396136045572651,0.667549199634348,0.973721068827564,0.718885153555871,0.674169929056549,0.661546216301989,0.607152264529391,0.604442635080365,0.508346743610039,0.437534684284915,0.396349463034781,0.358518294442707,-0.450923500946377,-0.448294877748093,-0.434336541186148,-0.424860312147861,-0.409254924205124,-0.390020845818083,-0.362504798384882,-0.327895616231944,-0.291942599280231,-0.250232157557233,-0.206034744189636,0.167389065881937,0.694578621008716,0.973569981933417,0.652525199087618,0.623109349803782,0.636091167765309,0.5689748844827,0.546617192809782,0.467951042494062,0.411418728353388,0.365999931621157,0.288914445919547
"temperatura_media_media..3.",0.165716290033575,0.142650688264527,0.090939774185844,0.0398474846873779,-0.000110060128140924,-0.0461518732227568,-0.102827522085728,-0.149545080695931,-0.18496011925194,-0.223903920531013,-0.25924409987165,0.65562291475543,0.694115080532344,1,0.698887642629175,0.660064136723754,0.659455868025336,0.599607902582477,0.582942561301944,0.491998043554179,0.435962458739992,0.393892519695855,0.282991847904995,0.258451198148506,0.220461545375886,0.197425294677158,0.177798378901496,0.146851174629509,0.113667461135776,0.0854969007023266,0.0509933034423051,0.0327684875875537,-0.000165952851320798,-0.176820970007413,-0.158781233936826,-0.231653721444022,-0.297622959601186,-0.314283353155282,-0.257407560116186,-0.285964995329582,-0.323031463010291,-0.30074304321088,-0.282603852648805,-0.289050708700997,0.0283918465926441,0.015933667659495,-0.20975233727387,-0.113959900192272,-0.171683880875032,-0.187227849892089,-0.223698628800124,-0.251871619044425,-0.270606812218871,-0.305622342534309,-0.336406041188949,0.181120004840863,0.189763807251329,0.0742212490301797,0.0551801070400223,0.0939136785580667,0.0954057866695277,0.0904414797984041,0.0986635806641654,0.0553234762761327,0.0789038413029227,0.0621295916367341,-0.102238189821035,-0.107940750655704,-0.257684955114327,-0.253166102633711,-0.294145451142031,-0.274601011671175,-0.305770021041737,-0.349649281339967,-0.347756637892658,-0.359969007804099,-0.374418073683889,0.652387133288795,0.668060677950248,0.973618237592966,0.721380780035192,0.676915065493982,0.659013526555566,0.609457513596334,0.604173896591395,0.506655591636842,0.441720788079085,0.400548421458648,-0.436973391617303,-0.448052298157774,-0.445009829175279,-0.431119174317747,-0.421743893478991,-0.407375732796263,-0.389964911878709,-0.362506749722603,-0.328819135679313,-0.294860377480231,-0.253783913183154,0.18950604890012,0.639208701107921,0.696451043463019,0.973471924438454,0.659285181880904,0.62822024200717,0.638311617626751,0.574526292081987,0.547742860069402,0.466169252031379,0.417882537640743,0.37045323455807
"temperatura_media_media..4.",0.188605652438699,0.164875433264326,0.141489575956598,0.089802404105131,0.0387484955193266,-0.00119443783784851,-0.0471284490243383,-0.103833087643313,-0.150452551296389,-0.185826561098384,-0.224728761425759,0.65953743796122,0.656519187394582,0.698887642629175,1,0.699869085328053,0.661228018856649,0.660014841405391,0.601060666735526,0.584249771837974,0.49337717468065,0.436799292508421,0.299664185758809,0.280669049280259,0.255930532281595,0.217728827465725,0.194553948861439,0.174818555549487,0.143765103999539,0.110498567124452,0.0823463818279693,0.0477489205086571,0.0295263826387606,-0.108593223793601,-0.178204361288723,-0.160271359548329,-0.230075215764068,-0.297451853498061,-0.315308771504636,-0.256320561211376,-0.286774851044015,-0.32322388280966,-0.301240013631205,-0.285838602781338,0.0659860407750475,0.0308794222839119,0.0126338576783841,-0.209063563655144,-0.114460842880071,-0.16956612776808,-0.184584307301861,-0.221280822888645,-0.252642434803166,-0.269043566901586,-0.309014199124948,0.181952000393251,0.181145831971978,0.187553551944616,0.0722829752587332,0.0532787573139911,0.0943667133437222,0.0986445397979683,0.0909653161958053,0.103228051879628,0.0550257321042207,0.0768553168055501,-0.0436820175732818,-0.101696079363829,-0.110097437943667,-0.256572752344147,-0.253752671250473,-0.293535285561828,-0.273317372505639,-0.305390009281002,-0.350823069160525,-0.346914587381223,-0.362914197818261,0.642498132273449,0.653503557065875,0.67256209758785,0.973763202497054,0.722442152237932,0.679166219580289,0.660021884966047,0.611729060675771,0.605550130232801,0.508111053112649,0.443088558114481,-0.413461754476647,-0.440224646987516,-0.451606538306553,-0.448311962530478,-0.434205810167078,-0.424527233053627,-0.409867927208273,-0.392258485278418,-0.364984179617378,-0.331301007491461,-0.297455837578711,0.223427471157189,0.655367197821697,0.639878258680433,0.700687721045866,0.973573981612266,0.660267382078625,0.628973427654728,0.638874640415374,0.575437749567923,0.54917082051033,0.467361704325546,0.417909922568692
"temperatura_media_media..5.",0.221807580557849,0.187144467933434,0.163035932915256,0.139950513405912,0.0883572910452335,0.037357973244475,-0.00269823813099099,-0.0487375120560046,-0.105220093919148,-0.151668750088285,-0.187043500044003,0.596204616291527,0.659934886075161,0.660064136723754,0.699869085328053,1,0.699996241846739,0.661774637736833,0.660696531233366,0.601274779956629,0.586266354830762,0.49457529245121,0.310361382362547,0.29823752106719,0.278995613305191,0.254017503207857,0.215578561427972,0.192217638660249,0.17232077822383,0.141118036719622,0.107825245614882,0.0794814019347515,0.0448172168097083,-0.0651153982428948,-0.109493028248062,-0.180055287137884,-0.157198174838799,-0.228638825718108,-0.294993091708791,-0.311745580658419,-0.255516784630522,-0.286817498998219,-0.323092134539881,-0.305467526596954,0.144282572514919,0.0699378330947316,0.0269731789933003,0.0127225026161425,-0.209270467463398,-0.10931121196331,-0.164177750596067,-0.179675346374074,-0.221429711900095,-0.250958207343941,-0.274606988871989,0.190479449922957,0.180995100189325,0.178047903667772,0.185127306357068,0.0686640946536509,0.0561120583563947,0.10112097900523,0.100437968563658,0.101805990861282,0.101836076021222,0.0518478957021273,0.0293240993412195,-0.0415195069318738,-0.104076209787347,-0.108500226038571,-0.25623486716387,-0.249473273496598,-0.289480581444756,-0.270406969479258,-0.306430118373327,-0.349263382203973,-0.351483908996333,0.580517582489698,0.642955941082087,0.656930357185945,0.672960349138814,0.973897782344521,0.723059914843908,0.67997372418667,0.66150473038404,0.611966048860838,0.607175108577342,0.509791181622774,-0.382112031232872,-0.415514972671596,-0.442442757218635,-0.45362967522923,-0.450179098810069,-0.436155779333995,-0.426703481074733,-0.411851864618586,-0.39469195627616,-0.367887358391747,-0.334483512378057,0.259773020786195,0.594986730265285,0.655622707993012,0.642940539864951,0.702349040085167,0.973779616416172,0.660702909131998,0.62995552269101,0.639230283353443,0.575774081462155,0.551006280087791,0.467618031142432
"temperatura_media_media..6.",0.259084423668404,0.221204486477279,0.186419612038448,0.162961789452333,0.13988419624718,0.0882267183755903,0.0366410968132319,-0.00362530357479315,-0.0495695772284942,-0.105914924857557,-0.152529667427203,0.582135637520773,0.596197007902607,0.659455868025336,0.661228018856649,0.699996241846739,1,0.700854749233721,0.661478278450139,0.660190286290039,0.60315276907167,0.587975470659763,0.316422127335034,0.315561721601743,0.303054165212798,0.283403510892468,0.258007409115745,0.219120634110178,0.195394800805095,0.175160447679366,0.143659434254987,0.109984854753435,0.081344950866811,0.00950233415142982,-0.0638866929165937,-0.110228753573982,-0.177522447463869,-0.155192540130564,-0.223976788499634,-0.291348678502797,-0.309657587644782,-0.255683483731588,-0.28620607269513,-0.323429381739951,0.209505158582988,0.147023367324596,0.0696316353073234,0.025887011871798,0.0128720247803901,-0.204304658552963,-0.104513085596062,-0.159925171507829,-0.178683495488409,-0.222199646713894,-0.25182126244279,0.181496518562873,0.188938850107914,0.179895246798848,0.178310903210289,0.182175424256299,0.0755174263557098,0.0634771524968426,0.104186713922055,0.120858795075075,0.0998698194863175,0.0999028426580821,0.108468751741885,0.0326221759358319,-0.0415238195412946,-0.103127695504897,-0.106991537856244,-0.251212917899857,-0.24525723608388,-0.286015873060749,-0.270277861080786,-0.305914838622695,-0.349249859486603,0.555808036216963,0.580260305792857,0.642307963621121,0.657336870539037,0.672903676085991,0.974213916509203,0.723237614588759,0.679466584377004,0.660979478104057,0.612609496596238,0.608160232347091,-0.339848158706769,-0.380850797085329,-0.414308537401631,-0.441338702520817,-0.452571399172719,-0.449280301369756,-0.43557435275032,-0.426207370233181,-0.411511538263365,-0.394901650653319,-0.368339564062365,0.287314051964848,0.589602388124263,0.595211673617639,0.655095901655585,0.644774703482838,0.702879894922346,0.974147394833945,0.662646907903868,0.630009843325296,0.638677521310684,0.578032044812087,0.553002776824131
"temperatura_media_media..7.",0.286546296721068,0.258370560707614,0.220253408414797,0.185551318812434,0.162095391757349,0.139003231077146,0.0873470299949344,0.0357051553349483,-0.00448710604482058,-0.0503764652567941,-0.106697562912061,0.493392255649311,0.582820558634856,0.599607902582477,0.660014841405391,0.661774637736833,0.700854749233721,1,0.701796921019007,0.662461221836524,0.660900368410729,0.603737984763652,0.316509716793458,0.315870864068787,0.314850388710913,0.302145775932736,0.282289985215094,0.256694481564213,0.217605712072483,0.19373673949834,0.173447144083991,0.141778586123606,0.108023529329532,0.0573116912528231,0.00866442182375825,-0.0651093351037817,-0.108915221424184,-0.177218460599382,-0.15479589216544,-0.222852537140851,-0.29180462028129,-0.309838257572757,-0.256001520413016,-0.288226198244585,0.293434091212888,0.211216770832322,0.144444820969489,0.0698546792051539,0.025454144962543,0.0151796509757465,-0.201968789722717,-0.102385586930901,-0.160393052579189,-0.177777403226694,-0.224852165601251,0.19910292269705,0.181363899356439,0.187273194360332,0.178496249099089,0.176563876175907,0.18427081980315,0.0786631776427103,0.0642135373718736,0.111068209229924,0.120433767493679,0.0981960840531372,0.174814838895504,0.109390055086222,0.0309668791246995,-0.0408247875452041,-0.103392591105709,-0.105406498745946,-0.249944827399259,-0.244636642404209,-0.286868883284833,-0.269709944569936,-0.307865597645259,0.470446433441538,0.556647559502457,0.583441453699558,0.642803666873777,0.657996947741156,0.674721198341009,0.974351217481325,0.72473243444687,0.680521348401963,0.661511259193561,0.61325671525131,-0.294697411313442,-0.342001691279858,-0.383285852793352,-0.416641477859232,-0.443577212124138,-0.454503690567076,-0.450857986061148,-0.437029228521284,-0.427680447351176,-0.412862471130244,-0.396280496642774,0.306210674994694,0.501704552105737,0.590131430649517,0.598234776250812,0.655815584859586,0.645265654085497,0.70332002776498,0.974411858284443,0.663198539498222,0.631076441697407,0.639490605696123,0.578274703062157
"temperatura_media_media..8.",0.30523720439062,0.28568299765488,0.257308808094449,0.219828886705049,0.185139155458849,0.161632146642527,0.137997213829933,0.0861236853007842,0.0346080788744761,-0.00542859102898582,-0.0514621102732461,0.429649472848597,0.493589336715154,0.582942561301944,0.601060666735526,0.660696531233366,0.661478278450139,0.701796921019007,1,0.701414833101836,0.66459533503724,0.662650351779108,0.317110795043233,0.320599184101448,0.319641553388407,0.318298798925409,0.305227427218211,0.28499210937297,0.259018566053526,0.219538825258159,0.195412910790666,0.174749790189651,0.142781672377029,0.0891853593539901,0.0582565724793078,0.00746892748810395,-0.0621493796708177,-0.106793937574501,-0.171955018046688,-0.150387581905127,-0.22057014091703,-0.291995311135486,-0.30931125319045,-0.257729595645741,0.253440244875897,0.296542100517107,0.209826215605072,0.143577851068902,0.0698323114635248,0.0315940022223506,0.0207045873266127,-0.19716606535008,-0.101524715939308,-0.160683263986565,-0.18069493237467,0.202459385668901,0.197543936148441,0.179712888673418,0.186957529017881,0.175045075854134,0.184148130317323,0.192727426992813,0.0817039363135745,0.0821571483968176,0.109068759234496,0.117985807543713,0.183600203138294,0.178439481721388,0.108701779976585,0.0321514000795184,-0.0394053108187707,-0.0970411439308434,-0.100328963780302,-0.246056713966282,-0.244811188822659,-0.286099443125979,-0.271619269892697,0.401208400962287,0.470381842685486,0.556658285547426,0.584012300797404,0.643277938222727,0.657480495950963,0.675191041086857,0.974363377965637,0.724365468373964,0.681488782924319,0.662736058258157,-0.242647823090917,-0.293777185782903,-0.341126952090951,-0.382527155119227,-0.415970723390563,-0.443214089725321,-0.454541823640277,-0.450918184961714,-0.437336244004347,-0.428554823937208,-0.413964267292831,0.325811197794046,0.446585642145336,0.502079636158866,0.590169756127858,0.600483529973793,0.656987865248714,0.645760044863316,0.705278221741645,0.974547107937021,0.662783803022607,0.633495390599185,0.641306948115986
"temperatura_media_media..9.",0.325260570306699,0.304782356601402,0.285127601192294,0.257483629634601,0.219997544521733,0.185235919473202,0.16106284188298,0.137198276837325,0.085410195851554,0.0340347388461608,-0.00619882027892305,0.387268347397472,0.429481222566009,0.491998043554179,0.584249771837974,0.601274779956629,0.660190286290039,0.662461221836524,0.701414833101836,1,0.70340343041439,0.666556838748252,0.31902757185655,0.323342863643238,0.326501205400383,0.325184291393124,0.3234783817588,0.309995159628253,0.289332641534093,0.262928437693921,0.22305631768869,0.198496770246759,0.177482284821474,0.150659423395046,0.0910034691554996,0.0576721354916524,0.0103178072165111,-0.0597488383045475,-0.100501184633689,-0.167623400298657,-0.147426086764669,-0.220725586306646,-0.291288094937854,-0.30938026051042,0.32828887355916,0.256222449501397,0.29653659462007,0.208792411840844,0.143954537500928,0.0760557458364285,0.0368784732901708,0.0254514599311961,-0.195996559003382,-0.102491322436807,-0.161820863877636,0.151502981382058,0.200773131041514,0.196623638904536,0.180308156590716,0.183936565301233,0.183810415575754,0.192652242989067,0.196333736381556,0.103095247328649,0.0800027166432475,0.107186234134289,0.255236143327645,0.187642783371749,0.178791564713138,0.109813388917815,0.0341744517391584,-0.0324960313878115,-0.0919520068135335,-0.0957548142863944,-0.245762003145356,-0.244321427628086,-0.286117756474326,0.357960443533916,0.400665398566619,0.468700192346495,0.557074737318554,0.583949473993466,0.642339061027782,0.657658741860435,0.674420614762455,0.974314232212906,0.724903329722585,0.682519420646944,-0.181963297146641,-0.240389888064082,-0.291536710876659,-0.33914134037318,-0.380748698846318,-0.414587121219975,-0.442300905806178,-0.453762535093596,-0.450266059808498,-0.437259808672574,-0.428694108511272,0.347868635560388,0.414251434517511,0.44673371191787,0.500593108194065,0.592215223335046,0.60123278806003,0.657378019602865,0.647956639947209,0.705367087006359,0.974498675821554,0.665286418837441,0.635932649185632
"temperatura_media_media..10.",0.346630984678023,0.324070760149645,0.303154194139899,0.2832927815469,0.255651000745463,0.218182897916064,0.183691384542821,0.159454433618624,0.13564989484382,0.0838967564524065,0.0326343689202439,0.327221384108871,0.389133939463143,0.435962458739992,0.49337717468065,0.586266354830762,0.60315276907167,0.660900368410729,0.66459533503724,0.70340343041439,1,0.703678339173238,0.314167912104407,0.314463411324252,0.318716778659874,0.321811107587516,0.320421840572701,0.3186493188834,0.305092763949001,0.284364485985075,0.258009108787032,0.218025508706572,0.193479590814756,0.145665474955974,0.14817260685318,0.0885808214328169,0.0587421920601133,0.009879756920813,-0.060594280990114,-0.0999175551076045,-0.169232050366814,-0.147976095395398,-0.221732203517882,-0.295727057345934,0.322221520573516,0.330127140435613,0.251046282685893,0.297283836503547,0.207569450409457,0.145731384725282,0.0781686611576488,0.0387832072929987,0.0238333877562637,-0.193777385017425,-0.109317057180546,0.16653929950868,0.152025779732252,0.19807502138347,0.193694789896475,0.178374412491414,0.183186088239151,0.186336098442929,0.192510331670816,0.201389407536963,0.103225915935015,0.0777510221531747,0.25685922438802,0.255212276565358,0.184009663973671,0.179323020815917,0.108396165459483,0.0350815047330541,-0.0315849955623671,-0.0920090715963519,-0.0979059641280177,-0.244973593814997,-0.249742245806773,0.294213714071511,0.360125543720879,0.40700568759939,0.470076435992834,0.559385910069773,0.587124710617821,0.643913128597516,0.66100416716289,0.676533044077297,0.974693218724515,0.725827978543205,-0.129504857628976,-0.186480027968348,-0.245224640596315,-0.296168544066814,-0.343600449511685,-0.384904760863479,-0.418274571036202,-0.445599774385516,-0.457129211587423,-0.453256630442643,-0.440198798083861,0.359975061712611,0.359076402047584,0.415682088475483,0.452603266186713,0.502141631103313,0.593981164458955,0.60239540347672,0.657732832380735,0.64921295377534,0.707526848416117,0.974498487349956,0.664585416498775
